Logit_class_0,Logit_class_1
-2.8652344,2.9375
-3.0664062,3.1386719
-1.8144531,1.9179688
-3.1328125,3.1953125
-4.53125,4.65625
-4.3710938,4.5039062
-4.9492188,5.0859375
-3.9238281,4.0351562
-4.8203125,4.9375
-5.4375,5.5507812
-3.4199219,3.5136719
-4.4101562,4.4921875
-4.0039062,4.1015625
-3.203125,3.359375
-4.484375,4.5390625
-4.8476562,4.9414062
-4.2773438,4.375
-3.7949219,3.8515625
-4.515625,4.625
-5.453125,5.4609375
-2.0800781,2.1425781
-2.1796875,2.2070312
-4.9375,5.0039062
-2.1113281,2.0898438
-3.7285156,3.8339844
-4.96875,5.0507812
-4.0351562,4.1210938
-4.734375,4.7890625
-5.3789062,5.5195312
-4.4179688,4.46875
-0.7597656,0.8173828
-2.8222656,2.8886719
-4.1796875,4.28125
-4.8007812,4.765625
-4.6210938,4.6992188
-3.2480469,3.3320312
-0.49316406,0.50439453
-2.7460938,2.796875
-4.5859375,4.6875
-3.6816406,3.7832031
-3.7128906,3.7402344
-4.7148438,4.7578125
-1.9716797,2.0019531
-4.1484375,4.2304688
-3.578125,3.6367188
-3.734375,3.7929688
-4.3789062,4.4296875
-3.7285156,3.796875
-4.3398438,4.3710938
-2.8554688,2.9238281
-4.3085938,4.4023438
-4.453125,4.6132812
-1.8427734,1.8486328
-4.6210938,4.703125
-2.3574219,2.3554688
-4.890625,5.0078125
-3.1679688,3.2460938
-2.9355469,3.0078125
-1.2021484,1.3154297
-3.7226562,3.7695312
-5.3007812,5.4023438
-2.7226562,2.7460938
-3.46875,3.4785156
-4.53125,4.6445312
-3.5253906,3.6171875
-3.8222656,3.9316406
-2.5175781,2.5761719
-5.0546875,5.171875
-5.2304688,5.2734375
-2.609375,2.6796875
-3.9902344,4.1171875
-4.5507812,4.65625
-5.4414062,5.59375
-4.4023438,4.4648438
-1.9169922,1.9335938
-1.8710938,1.8964844
-3.0917969,3.203125
-4.6132812,4.734375
-1.9560547,2.0527344
-5.2109375,5.2773438
-2.8769531,2.9199219
-4.4101562,4.484375
-3.3691406,3.4882812
-2.8671875,2.8476562
-3.3730469,3.3789062
-3.7480469,3.828125
-3.0566406,3.1171875
-4.2695312,4.3398438
-2.5332031,2.5371094
-4.3515625,4.4804688
-4.4726562,4.5390625
-1.5810547,1.7236328
-4.9414062,5.0234375
-4.5546875,4.65625
-3.7265625,3.8964844
-3.0097656,3.0507812
-2.3925781,2.46875
-3.7226562,3.7890625
-3.0605469,3.1445312
-3.2207031,3.25
-4.8515625,4.9414062
-3.640625,3.6855469
-3.1875,3.3964844
-4.875,4.9609375
-1.2207031,1.2792969
-4.6953125,4.7773438
-4.953125,5.015625
-4.7734375,4.8867188
-3.765625,3.8242188
-4.5234375,4.5898438
-1.0625,1.0039062
-2.1835938,2.2636719
-4.3789062,4.4960938
-3.1992188,3.2910156
-3.7460938,3.8320312
-5.1796875,5.2617188
-4.3242188,4.453125
-2.2832031,2.3339844
-4.2226562,4.2851562
-3.3359375,3.4785156
-5.296875,5.40625
0.8745117,-0.88134766
-3.3886719,3.484375
-3.859375,3.96875
-4.53125,4.59375
-3.2128906,3.2421875
-3.484375,3.5449219
-2.5429688,2.6425781
-3.6992188,3.828125
-4.8085938,4.921875
-4.234375,4.3242188
-5.6601562,5.7226562
-4.7148438,4.828125
-4.6015625,4.6992188
-3.4355469,3.4609375
-5.234375,5.3398438
-4.390625,4.5195312
0.88378906,-0.9121094
-3.9980469,4.0273438
-3.8964844,3.9785156
-3.8554688,4.0117188
-1.203125,1.2617188
-1.625,1.6210938
-2.7949219,2.8789062
-3.96875,4.03125
-2.9667969,2.984375
-4.15625,4.2382812
-4.0742188,4.21875
-3.8222656,3.8535156
-2.3632812,2.4550781
-3.8085938,3.8417969
-4.8515625,4.9804688
-4.8789062,4.9335938
-4.3789062,4.4726562
-3.7695312,3.859375
-0.37182617,0.4260254
-1.8808594,1.9560547
0.32128906,-0.26049805
-1.2041016,1.2460938
-4.359375,4.4570312
2.1933594,-2.1972656
1.9453125,-1.9580078
1.5029297,-1.4941406
-4.0039062,4.140625
-0.15698242,0.14685059
1.0117188,-1.0019531
0.21582031,-0.15270996
1.2744141,-1.3632812
-3.7089844,3.7324219
-1.5957031,1.5683594
-3.0429688,3.0957031
-4.6796875,4.8085938
-2.2324219,2.296875
-0.74560547,0.73583984
1.4453125,-1.3964844
-0.97802734,1.0087891
-0.16418457,0.21264648
0.27807617,-0.28588867
-4.4101562,4.5546875
-2.375,2.4375
1.0351562,-1.0732422
-4.8085938,4.8789062
-0.47607422,0.50341797
-2.1054688,2.1621094
-3.3359375,3.3339844
-1.5820312,1.6503906
1.4931641,-1.5449219
1.2939453,-1.2763672
1.3798828,-1.3574219
0.33374023,-0.29589844
1.5605469,-1.5712891
-1.9267578,1.9384766
1.515625,-1.4863281
-4.4882812,4.6054688
2.2734375,-2.3046875
0.54785156,-0.54589844
2.5429688,-2.5605469
-2.6425781,2.7578125
1.7636719,-1.7763672
-2.0214844,2.1484375
2.0800781,-2.0214844
-3.9746094,4.0820312
-1.5830078,1.6347656
-0.66308594,0.6796875
-3.859375,4.0
2.6054688,-2.6328125
2.0566406,-2.1289062
-1.1210938,1.2285156
-3.9882812,4.0742188
-1.8935547,1.9453125
-3.3515625,3.4042969
-2.8417969,2.96875
1.1015625,-1.1582031
1.4814453,-1.5634766
0.44189453,-0.3935547
-0.38842773,0.40576172
1.4287109,-1.4804688
2.2421875,-2.2695312
2.921875,-3.0371094
-4.1210938,4.2070312
0.82910156,-0.765625
-3.7910156,3.8925781
2.8652344,-2.9199219
-4.4960938,4.5351562
-0.515625,0.57714844
1.3837891,-1.3339844
-0.2680664,0.33129883
2.90625,-3.0019531
1.8964844,-1.9238281
-3.8027344,3.875
-0.7216797,0.7314453
0.20202637,-0.1427002
1.4169922,-1.4335938
-4.9414062,5.0273438
-0.4489746,0.48754883
-5.4179688,5.4726562
-4.7070312,4.796875
-0.03842163,-0.017028809
-4.671875,4.7539062
-0.39111328,0.42749023
0.57373047,-0.57958984
0.95214844,-0.91259766
-0.02407837,0.028198242
0.7446289,-0.76220703
-4.109375,4.1835938
2.9609375,-3.0175781
-2.4160156,2.5136719
1.4160156,-1.40625
1.9238281,-1.9462891
1.0869141,-1.0458984
-2.140625,2.15625
-0.53466797,0.5698242
1.6582031,-1.7509766
-0.2824707,0.3791504
1.3496094,-1.3349609
1.0947266,-1.0888672
3.4609375,-3.4902344
-0.8642578,0.94873047
2.5839844,-2.6757812
1.7421875,-1.75
-1.0605469,1.1269531
-0.07867432,0.03665161
-0.29833984,0.38354492
1.1914062,-1.2001953
-4.2851562,4.3671875
-0.089782715,0.04348755
2.1269531,-2.1289062
2.2578125,-2.2617188
-3.0117188,3.0664062
-3.4726562,3.5605469
-1.0292969,1.1591797
-1.8886719,2.0800781
-2.7871094,2.9101562
-4.3007812,4.5
1.7626953,-1.7763672
-0.59228516,0.5625
2.8261719,-2.9179688
0.20654297,-0.15966797
-2.2910156,2.3613281
-0.07171631,0.12133789
-1.6748047,1.7539062
-4.6757812,4.8203125
1.2421875,-1.1933594
1.4326172,-1.4785156
-1.9970703,2.0722656
-0.44140625,0.35546875
-1.8925781,1.9169922
-1.2167969,1.2470703
-1.9140625,1.9482422
1.0976562,-1.0400391
-4.0664062,4.203125
-0.87939453,0.9394531
1.1875,-1.1865234
1.0341797,-0.99853516
-0.88183594,0.89208984
-0.81152344,0.9194336
1.3818359,-1.4091797
0.5317383,-0.47583008
-2.1679688,2.2675781
-0.35766602,0.34350586
-0.32543945,0.45532227
-3.6132812,3.7363281
-4.0898438,4.171875
1.7753906,-1.7900391
-1.9570312,2.0371094
-4.4257812,4.578125
-4.0234375,4.1015625
-2.8515625,2.9335938
0.20910645,-0.17810059
-5.1835938,5.2382812
-1.7949219,1.828125
1.6396484,-1.6308594
1.5234375,-1.4882812
0.5786133,-0.6411133
-0.92285156,0.9326172
-0.09899902,0.082458496
-1.5107422,1.5244141
-0.30249023,0.3388672
0.9819336,-0.9995117
-4.7929688,4.9140625
2.2421875,-2.2773438
1.4365234,-1.3818359
-4.4570312,4.515625
-0.17614746,0.21911621
0.8388672,-0.78027344
1.3222656,-1.3476562
-4.265625,4.4101562
-0.3881836,0.4013672
-2.9277344,3.0351562
-2.28125,2.3769531
1.7685547,-1.7802734
2.7265625,-2.7734375
-0.14318848,0.17919922
-0.04928589,0.12609863
-0.47436523,0.47753906
-4.4921875,4.515625
-1.4599609,1.4433594
-3.4453125,3.5429688
0.703125,-0.69140625
-0.7890625,0.79541016
-4.3476562,4.46875
0.46264648,-0.4284668
-1.0859375,1.1669922
-0.3461914,0.35766602
0.14550781,-0.15148926
-3.1152344,3.203125
0.9707031,-0.93066406
-3.25,3.3046875
0.85839844,-0.86376953
0.07867432,-0.09259033
0.5288086,-0.45117188
1.5205078,-1.5205078
0.00061416626,0.08508301
-0.07775879,0.06854248
-0.8125,0.8417969
-1.8203125,1.9111328
-4.609375,4.6640625
-3.1289062,3.1621094
4.078125,-4.1328125
-3.6777344,3.671875
-2.1914062,2.3457031
-1.3857422,1.4833984
1.2060547,-1.2890625
-2.2597656,2.3554688
1.5859375,-1.6044922
-1.9941406,2.0976562
-2.0722656,2.1132812
-3.5585938,3.7363281
-0.9189453,0.9765625
-3.3710938,3.4296875
0.17797852,-0.2277832
-4.7265625,4.859375
-0.66308594,0.66308594
-3.9804688,4.1054688
0.06854248,-0.09979248
-4.1367188,4.2148438
-1.3427734,1.4580078
-0.82373047,0.7861328
-0.46850586,0.50439453
1.3388672,-1.3349609
-0.9638672,0.96484375
-1.3916016,1.4921875
-4.15625,4.1992188
-4.5429688,4.6171875
-4.4375,4.5078125
1.0332031,-1.2011719
0.25390625,-0.20996094
-4.3203125,4.3867188
0.22924805,-0.33447266
-0.0029411316,0.099121094
3.6542969,-3.71875
2.8457031,-2.8808594
2.5019531,-2.5957031
3.4726562,-3.5195312
1.3037109,-1.2353516
1.8037109,-1.8496094
-2.9863281,3.0839844
1.2392578,-1.2626953
1.0019531,-0.94677734
0.0029640198,0.036743164
1.9003906,-1.9189453
-0.18054199,0.17944336
-1.1748047,1.3349609
-1.8818359,1.8652344
1.3046875,-1.3525391
0.4296875,-0.43676758
0.85302734,-0.8730469
-2.2285156,2.3691406
2.3867188,-2.4316406
-0.24621582,0.29492188
1.5078125,-1.5478516
-4.015625,4.0820312
-1.3964844,1.2412109
1.7070312,-1.671875
0.1451416,-0.11401367
-3.1816406,3.2441406
-1.1894531,1.1923828
1.1396484,-1.1259766
-4.3398438,4.3789062
2.8984375,-2.8710938
-4.0507812,4.125
-3.1914062,3.3222656
-4.0507812,4.1054688
-1.4921875,1.515625
-1.4267578,1.4609375
3.2070312,-3.28125
-0.11907959,0.15917969
-0.72021484,0.7988281
0.04309082,-0.10064697
1.2548828,-1.2568359
-0.1895752,0.16381836
-1.5732422,1.6279297
-1.2558594,1.2226562
3.0722656,-3.109375
-3.0488281,3.1347656
-3.9375,4.1367188
0.8198242,-0.76416016
2.4140625,-2.5078125
-1.7861328,1.8935547
-0.79541016,0.91845703
-4.4296875,4.5234375
0.4111328,-0.38354492
-1.2861328,1.3037109
-2.5976562,2.7636719
2.0566406,-2.0527344
-0.73535156,0.6953125
2.7207031,-2.8164062
-2.9550781,3.1152344
-3.2675781,3.3339844
-4.25,4.3085938
1.7138672,-1.7167969
1.9267578,-1.9375
1.8349609,-1.875
-2.9199219,3.03125
-2.0429688,2.1621094
-3.2382812,3.3535156
-4.4335938,4.4414062
-0.83740234,0.8510742
-3.5761719,3.7167969
1.1962891,-1.2216797
1.8291016,-1.8447266
-1.796875,1.9394531
-0.04937744,0.08666992
-1.0087891,1.1162109
0.16784668,-0.16894531
1.5410156,-1.5322266
-3.6445312,3.7109375
-1.5302734,1.5986328
3.1796875,-3.2265625
-3.4609375,3.5546875
-2.4726562,2.5097656
-2.2480469,2.4082031
-2.4921875,2.6289062
-0.3486328,0.2130127
-1.6748047,1.6855469
-2.125,2.2949219
-3.2792969,3.3125
-2.7578125,2.7753906
1.0029297,-1.046875
-0.890625,0.85253906
-1.9941406,2.0625
-4.3828125,4.5195312
-1.0527344,1.1298828
1.78125,-1.7978516
0.23571777,-0.16540527
-1.9296875,1.9990234
-1.5966797,1.6083984
-2.0820312,2.1464844
-1.5927734,1.6757812
2.9296875,-3.0585938
0.40649414,-0.3149414
-4.7460938,4.8203125
-0.80371094,0.8569336
-0.07910156,0.051818848
-3.3886719,3.5097656
-3.0195312,3.0488281
-2.2578125,2.265625
-3.2402344,3.2910156
0.4663086,-0.43652344
-0.47802734,0.55859375
-3.1816406,3.2304688
-3.0039062,3.0390625
0.73779297,-0.7285156
2.9023438,-2.8847656
0.80371094,-0.8222656
-5.1796875,5.2734375
0.06878662,-0.1161499
2.8710938,-2.8847656
-0.7324219,0.76464844
-0.6279297,0.6821289
-3.5390625,3.6777344
-0.47509766,0.5732422
-3.0175781,3.0371094
-2.5351562,2.5566406
-0.7446289,0.7675781
-2.8261719,2.9453125
0.21569824,-0.18188477
0.14550781,-0.14147949
-2.0195312,1.9990234
-2.8652344,2.9375
3.4433594,-3.515625
-3.3222656,3.4765625
1.3818359,-1.4072266
1.5097656,-1.4726562
-2.3261719,2.2578125
1.6962891,-1.78125
0.12512207,-0.06072998
-0.9116211,0.9248047
0.49316406,-0.4597168
0.87597656,-0.8071289
0.24328613,-0.20056152
0.22839355,-0.26220703
-2.2519531,2.3144531
1.3066406,-1.2880859
-3.7792969,3.8535156
-3.6796875,3.7246094
1.7246094,-1.7333984
-3.2949219,3.4023438
-0.6694336,0.6826172
-3.0351562,3.1875
-3.9414062,4.0898438
-4.1914062,4.1875
-3.5800781,3.671875
-1.8320312,1.8886719
-1.0185547,1.0859375
1.4921875,-1.4492188
1.6035156,-1.5996094
2.2636719,-2.2089844
-1.1923828,1.2587891
-0.29833984,0.37939453
-5.1835938,5.2070312
0.18322754,-0.1373291
-1.7978516,1.9033203
1.6035156,-1.6699219
-2.3574219,2.5332031
0.66845703,-0.5673828
-2.6582031,2.703125
0.3779297,-0.35864258
-4.8554688,4.9609375
-3.640625,3.7773438
-3.3398438,3.3144531
1.1269531,-1.1074219
2.0976562,-2.1503906
-3.5605469,3.6972656
1.28125,-1.2792969
1.1416016,-1.1689453
-1.515625,1.5302734
-2.1796875,2.2421875
1.7695312,-1.7646484
1.8505859,-1.9296875
-1.6464844,1.8076172
-1.6044922,1.7128906
1.4003906,-1.4326172
-1.5400391,1.5869141
3.2910156,-3.3125
2.9394531,-3.0136719
2.46875,-2.4550781
-0.43725586,0.5419922
0.44213867,-0.46801758
1.3730469,-1.3759766
0.77001953,-0.734375
-0.29638672,0.39575195
-4.8320312,4.8867188
-1.5742188,1.5537109
-2.7519531,2.8496094
-4.8945312,4.9726562
-5.390625,5.4882812
1.8974609,-1.8867188
1.5107422,-1.5458984
0.23657227,-0.20336914
-3.2773438,3.3222656
0.11791992,-0.079589844
-1.7578125,1.8017578
1.2412109,-1.2041016
2.5996094,-2.6308594
0.6513672,-0.5654297
-1.7929688,1.9179688
2.46875,-2.4570312
-3.6835938,3.7890625
1.0820312,-1.0605469
1.4257812,-1.4472656
-2.6875,2.6953125
2.0019531,-1.9824219
-3.546875,3.6914062
0.8286133,-0.77441406
0.328125,-0.2993164
0.8535156,-0.8930664
1.9160156,-1.9833984
1.0898438,-1.1240234
-1.3173828,1.4433594
1.2353516,-1.2666016
0.69433594,-0.74609375
-4.4648438,4.5390625
-2.6992188,2.7324219
-2.8144531,2.9238281
-2.0410156,2.0527344
-2.0507812,2.0722656
-1.1582031,1.2431641
-1.6220703,1.6230469
-1.7158203,1.8154297
-1.0761719,1.1210938
-5.0390625,5.1445312
-0.008804321,0.0105896
0.03277588,-0.057403564
-1.9003906,1.9599609
-2.2578125,2.2480469
-1.7148438,1.7529297
-4.1914062,4.3203125
0.09515381,-0.027008057
-1.3603516,1.4951172
1.0595703,-1.0751953
-1.2861328,1.4511719
-3.7675781,3.8632812
0.9785156,-1.0107422
-3.3515625,3.4980469
0.42456055,-0.49365234
-1.9501953,2.0683594
1.4335938,-1.4960938
-0.67089844,0.6977539
2.0273438,-2.0625
-0.13562012,0.18371582
-0.058166504,0.13171387
2.1386719,-2.1328125
2.140625,-2.2109375
0.57421875,-0.5126953
-0.50341797,0.5180664
-2.4746094,2.5605469
0.4934082,-0.48901367
-2.7695312,2.8496094
-3.0507812,3.1972656
1.3447266,-1.3691406
3.1992188,-3.2050781
-0.18273926,0.20336914
-2.46875,2.5761719
0.85009766,-0.8623047
0.54541016,-0.5522461
-4.6484375,4.7539062
-1.5527344,1.6230469
-0.28222656,0.32080078
1.2978516,-1.3017578
-1.8828125,1.8828125
0.80371094,-0.7573242
0.31347656,-0.23657227
-2.7636719,2.8574219
-2.5898438,2.6855469
-1.2548828,1.3388672
1.2177734,-1.2373047
-3.71875,3.7949219
1.2148438,-1.2207031
1.3886719,-1.4267578
-1.8417969,1.8417969
-2.4335938,2.5449219
-0.36254883,0.46118164
-4.4882812,4.5351562
-3.5703125,3.6113281
-4.1875,4.28125
2.390625,-2.4257812
2.2382812,-2.2773438
1.6669922,-1.6796875
-1.5205078,1.6162109
-2.5917969,2.6816406
0.1743164,-0.082458496
-3.0703125,3.1015625
-1.296875,1.3623047
-0.86279297,0.9814453
-2.6035156,2.7089844
-1.5595703,1.6230469
-4.7539062,4.8085938
-2.1894531,2.3105469
-2.4726562,2.5761719
1.8613281,-1.9072266
1.1591797,-1.2568359
-3.3144531,3.3925781
2.9023438,-2.9003906
0.38964844,-0.47973633
0.2286377,-0.26708984
2.8574219,-2.9316406
-0.5546875,0.63671875
-2.3378906,2.3398438
1.8691406,-1.9257812
0.6401367,-0.6352539
-3.0898438,3.2128906
-0.1385498,0.1796875
-2.9433594,3.0800781
-4.046875,4.15625
0.09686279,-0.08227539
-4.375,4.4765625
1.2226562,-1.2636719
2.2050781,-2.28125
-3.6601562,3.7421875
2.7871094,-2.9570312
2.4414062,-2.453125
2.2226562,-2.1835938
1.0,-1.0166016
1.1757812,-1.2041016
-1.859375,1.8603516
0.88623047,-0.97753906
4.0625,-4.125
1.6484375,-1.6533203
-2.2441406,2.2851562
1.3974609,-1.4746094
-2.4746094,2.5332031
1.6035156,-1.6328125
-0.30249023,0.35009766
-1.3496094,1.375
1.1123047,-1.0957031
-1.9638672,2.0761719
1.6035156,-1.6279297
-0.75634766,0.765625
2.8691406,-2.921875
-4.7460938,4.8359375
-0.6357422,0.6948242
-1.8964844,1.9589844
0.42114258,-0.44018555
-5.2617188,5.3632812
0.75683594,-0.7319336
0.52783203,-0.5385742
-2.9277344,2.9941406
-4.6289062,4.7734375
-3.6425781,3.7285156
-3.3730469,3.4414062
-0.6074219,0.67626953
0.27978516,-0.21911621
0.46972656,-0.3942871
1.4677734,-1.4384766
1.7607422,-1.7373047
2.3105469,-2.2949219
-1.8134766,2.0136719
-0.060791016,0.04949951
-0.13598633,0.20214844
-0.32006836,0.3466797
2.6035156,-2.6289062
-2.703125,2.6875
1.8681641,-1.84375
1.0810547,-1.0791016
1.9414062,-1.9199219
-3.0410156,3.1425781
1.1054688,-1.1015625
0.032104492,0.005580902
1.6083984,-1.5898438
2.5898438,-2.6132812
2.2792969,-2.296875
-2.6015625,2.6542969
1.5302734,-1.5146484
-4.8828125,5.0
-0.17675781,0.31860352
-1.4023438,1.3789062
-3.9355469,3.9804688
0.5410156,-0.484375
-3.1152344,3.2363281
-3.7246094,3.8085938
1.0566406,-1.0810547
3.0644531,-3.0898438
1.5898438,-1.5488281
-4.4882812,4.5664062
1.9755859,-2.0117188
-4.015625,4.0546875
2.140625,-2.1621094
-4.6757812,4.8046875
0.6142578,-0.6538086
2.6582031,-2.7148438
-1.2304688,1.2636719
0.89697266,-0.8754883
-2.25,2.3085938
2.8964844,-2.9101562
-2.0996094,2.203125
2.4589844,-2.4941406
-1.6748047,1.7890625
-3.1542969,3.2207031
-2.9179688,3.0605469
-0.076538086,0.045135498
0.7216797,-0.73046875
-0.421875,0.5078125
1.0957031,-1.1152344
-2.8945312,3.0273438
-4.3125,4.4179688
0.9243164,-0.9370117
-0.1105957,0.107666016
3.2773438,-3.3183594
-3.5019531,3.6347656
-0.82666016,0.83447266
-2.6035156,2.6894531
-4.265625,4.4609375
1.0429688,-1.0634766
-0.9794922,1.0283203
-4.6484375,4.7617188
-0.48486328,0.4885254
3.6757812,-3.8046875
1.5273438,-1.5351562
2.8613281,-2.9941406
-0.5234375,0.5229492
-1.9521484,1.9667969
-2.6230469,2.5820312
0.8774414,-0.94921875
-4.875,4.9648438
-0.67529297,0.76660156
-3.7597656,3.8671875
-1.7460938,1.7939453
-2.7734375,2.8613281
-3.703125,3.8183594
2.5605469,-2.625
-4.7695312,4.9179688
-1.3994141,1.3974609
2.2441406,-2.2675781
-4.6445312,4.8007812
-3.6542969,3.8027344
-0.8598633,0.89501953
1.9453125,-1.9296875
0.51464844,-0.52978516
-2.7597656,2.8085938
0.75927734,-0.8754883
1.3417969,-1.3544922
-2.0527344,2.2089844
1.2236328,-1.2080078
0.2775879,-0.17944336
0.9160156,-0.9013672
1.2646484,-1.2626953
0.34692383,-0.32739258
-3.4667969,3.5800781
-0.80615234,0.8535156
-3.4023438,3.5351562
-1.5361328,1.5644531
1.6875,-1.6738281
-0.9746094,1.0820312
-0.04486084,0.033966064
-1.5771484,1.5986328
0.81591797,-0.83203125
-2.2792969,2.3652344
-1.2021484,1.2919922
0.9067383,-0.92041016
1.9941406,-1.9970703
-4.3515625,4.46875
-0.40893555,0.49072266
-4.1601562,4.2304688
0.9995117,-1.0107422
2.0546875,-2.0722656
1.6337891,-1.6767578
-1.4707031,1.5546875
-0.5385742,0.59375
0.0725708,-0.0035171509
1.4326172,-1.515625
1.4121094,-1.4599609
-0.9589844,1.0224609
0.8022461,-0.80566406
-4.2421875,4.3359375
-3.6328125,3.7011719
1.9414062,-1.9394531
0.13427734,-0.1315918
-2.4902344,2.5605469
-4.9101562,4.9882812
-3.7558594,3.8828125
-1.2080078,1.2783203
-3.15625,3.2792969
-1.4892578,1.6152344
-0.009597778,0.017410278
-3.5449219,3.6386719
-5.0195312,5.1796875
-0.8144531,0.8383789
-0.5800781,0.5517578
-0.7319336,0.7182617
-2.4511719,2.5664062
1.1123047,-1.1445312
-2.6074219,2.6132812
1.9384766,-1.9394531
0.390625,-0.4321289
1.1494141,-1.1132812
-5.0117188,5.1328125
-3.4902344,3.5761719
-5.3046875,5.4414062
2.9082031,-2.9804688
-3.9804688,4.109375
-0.72509766,0.8286133
0.8408203,-0.8457031
-4.4921875,4.5664062
-2.4570312,2.5410156
3.4257812,-3.5097656
2.6933594,-2.7460938
2.703125,-2.7265625
-0.9370117,1.0166016
3.3964844,-3.4140625
1.6748047,-1.6279297
-0.32910156,0.36865234
2.640625,-2.6347656
2.1289062,-2.2246094
0.9785156,-0.94970703
-4.6953125,4.796875
-5.1210938,5.21875
-2.2792969,2.3964844
-2.0625,2.0996094
-3.0644531,3.1484375
0.07104492,-0.016494751
-0.7363281,0.80371094
0.17468262,-0.19262695
-1.3886719,1.4462891
-2.2011719,2.1855469
-2.3671875,2.3984375
1.625,-1.5957031
3.0507812,-3.1445312
1.25,-1.234375
-3.171875,3.2460938
0.56640625,-0.55810547
-4.0898438,4.1992188
-4.765625,4.9257812
-2.4570312,2.5664062
0.12890625,-0.17028809
3.5683594,-3.609375
-4.3125,4.4375
-1.0146484,1.0810547
-3.9550781,4.046875
0.031173706,0.050689697
-3.609375,3.71875
-2.7773438,2.8984375
0.3630371,-0.33666992
0.69677734,-0.7402344
2.5390625,-2.5507812
-5.2304688,5.3398438
-3.2128906,3.3320312
-2.75,2.8632812
-2.2929688,2.3515625
-1.3574219,1.3955078
-4.1445312,4.3164062
2.8183594,-2.8925781
-3.1386719,3.2441406
-2.9550781,3.0039062
-0.30541992,0.296875
2.2089844,-2.3007812
-1.3935547,1.3857422
4.2070312,-4.2734375
-1.7617188,1.8291016
2.0507812,-2.0878906
1.5839844,-1.6533203
-4.4257812,4.46875
-0.11029053,0.13452148
-3.6113281,3.7675781
-3.1875,3.28125
-1.7011719,1.7910156
2.3945312,-2.3730469
-5.46875,5.5390625
-0.23059082,0.19335938
1.8730469,-1.8603516
-2.9179688,3.0234375
0.7573242,-0.76123047
3.5,-3.5
-2.9179688,2.9960938
2.890625,-2.9199219
2.0859375,-2.2578125
-4.1289062,4.25
0.33520508,-0.30200195
-3.2519531,3.359375
-4.0195312,4.1914062
-1.3310547,1.3554688
1.3369141,-1.3232422
-1.5341797,1.5673828
-3.6464844,3.7714844
2.1308594,-2.171875
-4.4179688,4.5390625
-0.32177734,0.36206055
-0.89501953,0.90625
2.2460938,-2.2871094
1.0097656,-1.0400391
-4.0859375,4.1601562
0.65722656,-0.6777344
-2.3535156,2.390625
-0.68359375,0.74902344
0.11242676,-0.1595459
2.0429688,-2.1328125
1.7607422,-1.7539062
-0.6411133,0.609375
-2.9511719,3.0683594
-3.6660156,3.8164062
1.2080078,-1.1757812
-0.27905273,0.31103516
0.45239258,-0.5136719
-3.1855469,3.2851562
3.3632812,-3.4394531
-0.9082031,0.9580078
0.85253906,-0.85253906
-3.7988281,3.8398438
1.5556641,-1.5292969
1.1025391,-1.0996094
-1.3710938,1.4101562
-1.9316406,2.0097656
2.3632812,-2.34375
-3.0058594,3.0507812
0.60498047,-0.5854492
-3.9335938,4.0664062
-2.1367188,2.1875
1.0869141,-1.1113281
0.79345703,-0.73583984
-4.8476562,4.953125
0.47265625,-0.47021484
0.6225586,-0.58203125
-0.9213867,0.9238281
-1.6279297,1.7421875
-4.5390625,4.7382812
-2.65625,2.7773438
1.2226562,-1.2099609
-3.5273438,3.6445312
-0.90966797,0.9614258
-4.0429688,4.1171875
2.6699219,-2.8535156
-1.5498047,1.5839844
-0.6582031,0.78759766
2.8632812,-2.9433594
-4.4960938,4.5820312
1.2197266,-1.2373047
0.4885254,-0.4663086
1.5371094,-1.5146484
-4.5585938,4.6679688
-4.5585938,4.6210938
0.94970703,-1.0332031
1.78125,-1.8066406
-1.3378906,1.4667969
-3.1210938,3.2421875
-3.0214844,3.1230469
-0.5395508,0.59521484
-0.18945312,0.22033691
-3.3007812,3.3554688
-4.1054688,4.2148438
-0.34545898,0.33032227
-2.2207031,2.3125
-2.0605469,2.171875
2.4746094,-2.4785156
0.16699219,-0.13562012
2.703125,-2.7011719
2.4746094,-2.4980469
-4.921875,5.0234375
-3.3945312,3.4707031
2.6132812,-2.6835938
1.7207031,-1.7978516
-2.8144531,2.9570312
-1.4658203,1.6044922
0.9394531,-0.890625
-3.953125,4.03125
-5.2265625,5.2617188
-2.2050781,2.2890625
1.3242188,-1.3056641
-1.296875,1.3828125
-0.28393555,0.2175293
0.1194458,-0.107177734
1.1015625,-1.0664062
1.7421875,-1.7714844
-4.859375,4.953125
1.2890625,-1.25
1.4785156,-1.4423828
-0.7216797,0.7294922
0.9921875,-1.0166016
0.7763672,-0.7128906
-3.6777344,3.8085938
-3.6992188,3.8535156
-0.7910156,0.87939453
1.1328125,-1.1689453
-5.1367188,5.1953125
0.24597168,-0.20507812
2.1992188,-2.2949219
-0.4897461,0.49829102
-2.8203125,2.96875
-1.1132812,1.1767578
0.08630371,-0.055725098
-2.0722656,2.0859375
-0.19885254,0.23583984
-1.1142578,1.2099609
0.92041016,-0.921875
-0.33740234,0.3395996
3.1523438,-3.1953125
1.3574219,-1.2919922
3.8066406,-3.8535156
-3.4199219,3.5019531
-4.265625,4.3476562
0.17944336,-0.14282227
-2.3203125,2.46875
-4.5585938,4.75
2.9433594,-3.0175781
-4.2890625,4.4335938
-0.2902832,0.34301758
-0.91552734,0.89453125
